date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST,var2,low_sub,sam1,sam2,SMA1,SMA2,var3,var4,var5,var6,close_ma58,var7,arg8,ema8,var8,rst
2020-02-20,sh.601881,10.82,11.68,10.73,11.47,10.76,111254988,1253631951.0,3,1.7259,1,6.5985,0,10.68,0.05000000000000071,0.05000000000000071,0.05000000000000071,0.07000000000000028,0.07000000000000028,100.0,1087.9538048309628,9.45,,,1,0.0,0.0,0.0,0.0000
2020-02-21,sh.601881,11.35,11.76,11.25,11.35,11.47,91733902,1049383818.0,3,1.4231,1,-1.0462,0,10.73,0.5199999999999996,0.5199999999999996,0.5199999999999996,0.21000000000000027,0.21000000000000027,100.0,1043.9718685907876,9.45,,,1,0.0,0.0,0.0,0.0000
2020-02-24,sh.601881,11.36,11.68,11.3,11.52,11.35,71408825,821157019.0,3,1.1078,1,1.4978,0,11.25,0.05000000000000071,0.05000000000000071,0.05000000000000071,0.206666666666667,0.206666666666667,100.0,1021.9846760552822,9.45,,,1,0.0,0.0,0.0,0.0000
2020-02-25,sh.601881,11.29,11.67,11.08,11.62,11.52,95386321,1088943041.0,3,1.4797,1,0.8681,0,11.3,-0.22000000000000064,0.22000000000000064,0.0,0.26333333333333364,0.19000000000000009,138.59649122807028,1203.980001604512,9.45,5622.663673805476,,1,0.0,0.0,0.0,0.0000
2020-02-26,sh.601881,11.4,11.85,11.36,11.43,11.62,79387192,922142830.0,3,1.2315,1,-1.6351,0,11.08,0.27999999999999936,0.27999999999999936,0.27999999999999936,0.18333333333333357,0.11000000000000003,166.66666666666683,1435.3266438990418,9.45,5622.663673805476,,1,0.0,0.0,0.0,0.0000
2020-02-27,sh.601881,11.49,11.69,11.33,11.42,11.43,57426710,659338278.0,3,0.8909,1,-0.0875,0,11.36,-0.02999999999999936,0.02999999999999936,0.0,0.17666666666666644,0.09333333333333312,189.28571428571448,1664.0935298061615,9.45,5622.663673805476,,1,0.0,0.0,0.0,0.0000
2020-02-28,sh.601881,11.06,11.22,10.49,10.53,11.42,83402455,904444730.0,3,1.2938,1,-7.7933,0,11.33,-0.8399999999999999,0.8399999999999999,0.0,0.38333333333333286,0.09333333333333312,410.71428571428623,2885.62256242937,9.45,5622.663673805476,,1,0.0,0.0,0.0,0.0000
2020-03-02,sh.601881,10.68,11.52,10.6,11.31,10.53,85521813,949158670.0,3,1.3267,1,7.4074,0,10.49,0.10999999999999943,0.10999999999999943,0.10999999999999943,0.3266666666666662,0.03666666666666648,890.9090909090942,5897.362121696073,9.45,5897.362121696073,,1,0.0,0.0,0.0,0.0000
2020-03-03,sh.601881,11.45,11.63,11.21,11.35,11.31,64121215,732010135.0,3,0.9947,1,0.3537,0,10.6,0.6100000000000012,0.6100000000000012,0.6100000000000012,0.5200000000000001,0.2400000000000002,216.66666666666652,4032.012726266181,9.45,5897.362121696073,,1,0.0,0.0,0.0,0.0000
2020-03-04,sh.601881,11.31,11.74,11.27,11.72,11.35,78318153,903003244.0,3,1.2149,1,3.2599,0,11.21,0.05999999999999872,0.05999999999999872,0.05999999999999872,0.2599999999999998,0.2599999999999998,100.0,2516.005685358949,9.45,5897.362121696073,,1,0.0,0.0,0.0,0.0000
2020-03-05,sh.601881,11.88,12.35,11.55,11.98,11.72,132988903,1584875784.0,3,2.063,1,2.2184,0,11.27,0.28000000000000114,0.28000000000000114,0.28000000000000114,0.31666666666666704,0.31666666666666704,100.0,1758.002673236053,9.45,5897.362121696073,,1,0.0,0.0,0.0,0.0000
2020-03-06,sh.601881,11.81,12.36,11.78,11.78,11.98,123703324,1490331155.0,3,1.919,1,-1.6694,0,11.55,0.22999999999999865,0.22999999999999865,0.22999999999999865,0.1899999999999995,0.1899999999999995,100.0,1379.0012942571852,9.45,5897.362121696073,,1,0.0,0.0,0.0,0.0000
2020-03-09,sh.601881,11.5,11.98,11.25,11.45,11.78,96658598,1121998190.0,3,1.4994,1,-2.8014,0,11.78,-0.5299999999999994,0.5299999999999994,0.0,0.3466666666666664,0.16999999999999993,203.9215686274509,1709.1085087138267,9.45,5897.362121696073,,1,0.0,0.0,0.0,0.0000
2020-03-10,sh.601881,11.6,11.92,11.28,11.85,11.45,92830789,1081938934.0,3,1.4401,1,3.4935,0,11.25,0.02999999999999936,0.02999999999999936,0.02999999999999936,0.2633333333333325,0.086666666666666,303.8461538461552,2373.7850421603507,9.45,5897.362121696073,,1,0.0,0.0,0.0,0.0000
2020-03-11,sh.601881,11.77,11.8,11.31,11.35,11.85,74946785,867536406.0,3,1.1626,1,-4.2194,0,11.28,0.030000000000001137,0.030000000000001137,0.030000000000001137,0.19666666666666663,0.020000000000000167,983.3333333333248,6103.559239856231,9.45,6103.559239856231,,1,0.0,0.0,0.0,0.0000
2020-03-12,sh.601881,11.3,11.43,10.94,11.17,11.35,65528850,731503783.0,3,1.0165,1,-1.5859,0,11.31,-0.370000000000001,0.370000000000001,0.0,0.14333333333333384,0.020000000000000167,716.6666666666632,6635.1129569746545,9.45,6635.1129569746545,,1,0.0,0.0,0.0,0.0000
2020-03-13,sh.601881,10.55,11.1,10.53,10.92,11.17,66235149,713232970.0,3,1.0275,1,-2.2381,0,10.94,-0.41000000000000014,0.41000000000000014,0.0,0.27000000000000074,0.010000000000000378,2699.999999999905,16817.5565140521,9.45,16817.5565140521,,1,0.0,0.0,0.0,0.0000
2020-03-16,sh.601881,10.85,10.95,10.06,10.11,10.92,66976993,704883240.0,3,1.039,1,-7.4176,0,10.53,-0.46999999999999886,0.46999999999999886,0.0,0.4166666666666667,0.0,inf,16817.5565140521,9.45,16817.5565140521,,1,0.0,0.0,0.0,0.0000
2020-03-17,sh.601881,10.3,10.41,9.9,10.17,10.11,45033010,457420771.0,3,0.6986,1,0.5935,0,10.06,-0.16000000000000014,0.16000000000000014,0.0,0.3466666666666664,0.0,inf,16817.5565140521,9.8,16817.5565140521,,1,0.0,0.0,0.0,0.0000
2020-03-18,sh.601881,10.22,10.33,9.83,9.88,10.17,44376857,449015322.0,3,0.6884,1,-2.8515,0,9.9,-0.07000000000000028,0.07000000000000028,0.0,0.2333333333333331,0.0,inf,16817.5565140521,9.8,16817.5565140521,,1,0.0,0.0,0.0,0.0000
2020-03-19,sh.601881,9.84,9.97,9.47,9.87,9.88,86242570,838562808.0,3,1.3379,1,-0.1012,0,9.83,-0.35999999999999943,0.35999999999999943,0.0,0.19666666666666663,0.0,inf,16817.5565140521,9.47,16817.5565140521,,1,25226.33477107815,12613.167385539085,20.409655963655478,20.4097
2020-03-20,sh.601881,9.91,9.96,9.66,9.88,9.87,44940928,441560707.0,3,0.6972,1,0.1013,0,9.47,0.1899999999999995,0.1899999999999995,0.1899999999999995,0.20666666666666642,0.06333333333333317,326.3157894736847,4060.475457957865,9.47,16817.5565140521,,1,0.0,6306.58369276954,10.204827981827735,10.2048
2020-03-23,sh.601881,9.56,9.69,9.36,9.39,9.88,38149859,363868511.0,3,0.5918,1,-4.9595,0,9.66,-0.3000000000000007,0.3000000000000007,0.0,0.2833333333333332,0.06333333333333317,447.3684210526326,4330.326071899361,9.36,16817.5565140521,,1,18982.71955000178,12644.651621385663,20.460601329103014,20.4606
2020-03-24,sh.601881,9.61,9.62,9.31,9.56,9.39,38660455,367927959.0,3,0.5997,1,1.8104,0,9.36,-0.049999999999998934,0.049999999999998934,0.0,0.17999999999999972,0.06333333333333317,284.2105263157897,3487.4399501082303,9.31,16817.5565140521,,1,18561.276489106214,15602.964055245939,25.24751465250152,25.2475
2020-03-25,sh.601881,9.79,9.81,9.63,9.71,9.56,37934007,369068118.0,3,0.5885,1,1.569,0,9.31,0.3200000000000003,0.3200000000000003,0.3200000000000003,0.2233333333333333,0.10666666666666676,209.37499999999977,2747.22288116035,9.31,16817.5565140521,,1,0.0,7801.482027622968,12.623757326250757,12.6238
2020-03-26,sh.601881,9.64,9.78,9.61,9.64,9.71,22929263,222120717.0,3,0.3557,1,-0.7209,0,9.63,-0.02000000000000135,0.02000000000000135,0.0,0.1300000000000002,0.10666666666666676,121.87500000000009,1959.9209544404318,9.31,16817.5565140521,,1,0.0,3900.741013811484,6.311878663125379,6.3119
2020-03-27,sh.601881,9.75,9.89,9.63,9.64,9.64,31755231,309040525.0,3,0.4926,1,0.0,0,9.61,0.02000000000000135,0.02000000000000135,0.02000000000000135,0.120000000000001,0.11333333333333388,105.88235294117683,1502.6742927791108,9.31,16817.5565140521,,1,0.0,1950.370506905742,3.1559393315626894,3.1559
2020-03-30,sh.601881,9.49,9.69,9.41,9.63,9.64,24305693,232024517.0,3,0.3771,1,-0.1037,0,9.63,-0.22000000000000064,0.22000000000000064,0.0,0.08666666666666778,0.006666666666667116,1299.999999999929,7293.752268290027,9.31,16817.5565140521,,1,0.0,975.185253452871,1.5779696657813447,1.5780
2020-03-31,sh.601881,9.72,9.76,9.47,9.5,9.63,27555971,264825883.0,3,0.4275,1,-1.3499,0,9.41,0.0600000000000005,0.0600000000000005,0.0600000000000005,0.10000000000000082,0.026666666666667282,374.99999999999443,5515.363479889071,9.31,16817.5565140521,10.875862068965516,1,0.0,487.5926267264355,0.7889848328906723,0.7890
2020-04-01,sh.601881,9.46,9.61,9.41,9.44,9.5,23990916,228372686.0,3,0.3722,1,-0.6316,0,9.47,-0.0600000000000005,0.0600000000000005,0.0,0.11333333333333388,0.020000000000000167,566.6666666666647,5591.153849589598,9.31,16817.5565140521,10.823620689655172,1,0.0,243.79631336321776,0.39449241644533617,0.3945
2020-04-02,sh.601881,9.43,9.63,9.38,9.62,9.44,24901965,237013375.0,3,0.3863,1,1.9068,0,9.41,-0.02999999999999936,0.02999999999999936,0.0,0.05000000000000012,0.020000000000000167,249.99999999999852,4044.1606101831894,9.31,16817.5565140521,10.782586206896552,1,0.0,121.89815668160888,0.19724620822266808,0.1972
2020-04-03,sh.601881,9.58,9.59,9.44,9.48,9.62,21606322,205636607.0,3,0.3352,1,-1.4553,0,9.38,0.05999999999999872,0.05999999999999872,0.05999999999999872,0.049999999999999524,0.019999999999999574,250.00000000000293,3271.7267129144325,9.31,16817.5565140521,10.741206896551724,1,0.0,60.94907834080444,0.09862310411133404,0.0986
2020-04-07,sh.601881,9.67,9.75,9.61,9.7,9.48,44329238,428924680.0,3,0.6877,1,2.3207,0,9.44,0.16999999999999993,0.16999999999999993,0.16999999999999993,0.086666666666666,0.07666666666666622,113.04347826086936,2200.8356402467048,9.31,16817.5565140521,10.703793103448277,1,0.0,30.47453917040222,0.04931155205566702,0.0493
2020-04-08,sh.601881,9.63,9.71,9.61,9.66,9.7,24095046,232686309.0,3,0.3738,1,-0.4124,0,9.61,0.0,0.0,0.0,0.07666666666666622,0.07666666666666622,100.0,1600.3490998924306,9.31,16817.5565140521,10.673793103448277,1,0.0,15.23726958520111,0.02465577602783351,0.0247
2020-04-09,sh.601881,9.75,9.88,9.69,9.69,9.66,35499897,347388654.0,3,0.5507,1,0.3106,0,9.61,0.08000000000000007,0.08000000000000007,0.08000000000000007,0.08333333333333333,0.08333333333333333,100.0,1300.157372837806,9.31,16817.5565140521,10.642068965517243,1,0.0,7.618634792600555,0.012327888013916755,0.0123
2020-04-10,sh.601881,9.73,9.81,9.55,9.59,9.69,28518478,275501329.0,3,0.4424,1,-1.032,0,9.69,-0.1399999999999988,0.1399999999999988,0.0,0.07333333333333296,0.02666666666666669,274.99999999999835,2025.099427177443,9.31,16817.5565140521,10.60931034482759,1,0.0,3.8093173963002775,0.006163944006958378,0.0062
2020-04-13,sh.601881,9.5,9.6,9.46,9.54,9.59,20592868,196215935.0,3,0.3195,1,-0.5214,0,9.55,-0.08999999999999986,0.08999999999999986,0.0,0.1033333333333329,0.02666666666666669,387.49999999999807,2950.0629452979774,9.31,16817.5565140521,10.57344827586207,1,0.0,1.9046586981501388,0.003081972003479189,0.0031
2020-04-14,sh.601881,9.54,9.83,9.5,9.75,9.54,37918601,366216395.0,3,0.5882,1,2.2013,0,9.46,0.03999999999999915,0.03999999999999915,0.03999999999999915,0.08999999999999926,0.01333333333333305,675.0000000000088,4850.045062380136,9.31,16817.5565140521,10.544137931034484,1,0.0,0.9523293490750694,0.0015409860017395944,0.0015
2020-04-15,sh.601881,9.67,9.81,9.58,9.6,9.75,32623637,315922431.0,3,0.5061,1,-1.5385,0,9.5,0.08000000000000007,0.08000000000000007,0.08000000000000007,0.06999999999999969,0.03999999999999974,175.00000000000037,3300.016987857702,9.31,16817.5565140521,10.511379310344829,1,0.0,0.4761646745375347,0.0007704930008697972,0.0008
2020-04-16,sh.601881,9.55,9.82,9.52,9.73,9.6,42111809,409124712.0,3,0.6533,1,1.3542,0,9.58,-0.0600000000000005,0.0600000000000005,0.0,0.05999999999999991,0.03999999999999974,150.00000000000077,2400.00688458538,9.31,16817.5565140521,10.48344827586207,1,0.0,0.23808233726876735,0.0003852465004348986,0.0004
2020-04-17,sh.601881,9.83,9.92,9.71,9.73,9.73,35027564,343588570.0,3,0.5434,1,0.0,0,9.52,0.19000000000000128,0.19000000000000128,0.19000000000000128,0.11000000000000061,0.09000000000000045,122.22222222222227,1811.1140268925571,9.31,16817.5565140521,10.454827586206898,1,0.0,0.11904116863438367,0.0001926232502174493,0.0002
2020-04-20,sh.601881,9.73,9.77,9.68,9.74,9.73,24500859,238224571.0,3,0.3801,1,0.1028,0,9.71,-0.030000000000001137,0.030000000000001137,0.0,0.09333333333333431,0.06333333333333376,147.36842105263216,1642.3990432879643,9.31,16817.5565140521,10.424310344827589,1,0.0,0.05952058431719184,9.631162510872465e-05,0.0001
2020-04-21,sh.601881,9.68,9.7,9.46,9.52,9.74,30890078,294699701.0,3,0.4792,1,-2.2587,0,9.68,-0.21999999999999886,0.21999999999999886,0.0,0.14666666666666708,0.06333333333333376,231.5789473684202,1979.094333743345,9.31,16817.5565140521,10.395517241379311,1,0.0,0.02976029215859592,4.8155812554362325e-05,0.0000
2020-04-22,sh.601881,9.46,9.61,9.42,9.6,9.52,19476627,185310124.0,3,0.3021,1,0.8403,0,9.46,-0.040000000000000924,0.040000000000000924,0.0,0.09666666666666697,0.0,inf,1979.094333743345,9.31,16817.5565140521,10.364655172413794,1,0.0,0.01488014607929796,2.4077906277181163e-05,0.0000
2020-04-23,sh.601881,9.58,9.62,9.46,9.48,9.6,18941617,180226847.0,3,0.2938,1,-1.25,0,9.42,0.040000000000000924,0.040000000000000924,0.040000000000000924,0.10000000000000024,0.013333333333333641,749.9999999999844,5659.69838547405,9.31,16817.5565140521,10.334655172413795,1,0.0,0.00744007303964898,1.2038953138590581e-05,0.0000
2020-04-24,sh.601881,9.45,9.49,9.23,9.25,9.48,25588159,238941194.0,3,0.3969,1,-2.4262,0,9.46,-0.23000000000000043,0.23000000000000043,0.0,0.1033333333333341,0.013333333333333641,774.9999999999878,6854.156489057694,9.23,16817.5565140521,10.32,1,20244.634758580945,10122.321099326993,16.379160354898048,16.3792
2020-04-27,sh.601881,9.25,9.34,9.17,9.17,9.25,17523009,162291552.0,3,0.2718,1,-0.8649,0,9.23,-0.0600000000000005,0.0600000000000005,0.0,0.11000000000000061,0.013333333333333641,824.9999999999856,7598.6063726533475,9.17,16817.5565140521,10.308275862068966,1,20616.859700378773,15369.590399852883,24.869887378402723,24.8699
2020-04-28,sh.601881,9.4,9.5,9.2,9.34,9.17,36956458,346779838.0,3,0.5733,1,1.8539,0,9.17,0.02999999999999936,0.02999999999999936,0.02999999999999936,0.10666666666666676,0.009999999999999787,1066.6666666666902,9182.121374529479,9.17,16817.5565140521,10.297586206896552,1,0.0,7684.7951999264415,12.434943689201361,12.4349
2020-04-29,sh.601881,9.27,9.64,9.27,9.56,9.34,34799976,331167061.0,3,0.5398,1,2.3555,0,9.2,0.07000000000000028,0.07000000000000028,0.07000000000000028,0.05333333333333338,0.033333333333333215,160.0000000000007,5330.88510713644,9.17,16817.5565140521,10.286896551724137,1,0.0,3842.3975999632207,6.217471844600681,6.2175
2020-04-30,sh.601881,9.65,10.1,9.6,9.93,9.56,61450646,607678333.0,3,0.9533,1,3.8703,0,9.27,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.14333333333333323,0.14333333333333323,100.0,3148.3918209588223,9.17,16817.5565140521,10.282758620689656,1,0.0,1921.1987999816104,3.1087359223003403,3.1087
2020-05-06,sh.601881,9.75,9.97,9.73,9.96,9.93,40568639,398868188.0,3,0.6293,1,0.3021,0,9.6,0.13000000000000078,0.13000000000000078,0.13000000000000078,0.17666666666666705,0.17666666666666705,100.0,2069.983376551872,9.17,9182.121374529479,10.27655172413793,1,0.0,960.5993999908052,1.5543679611501702,1.5544
2020-05-07,sh.601881,9.95,10.03,9.84,9.85,9.96,28472033,282211829.0,3,0.4417,1,-1.1044,0,9.73,0.10999999999999943,0.10999999999999943,0.10999999999999943,0.19000000000000009,0.19000000000000009,100.0,1533.944737575173,9.17,9182.121374529479,10.268793103448276,1,0.0,480.2996999954026,0.7771839805750851,0.7772
2020-05-08,sh.601881,9.94,10.23,9.88,10.0,9.85,47261646,474449647.0,3,0.7332,1,1.5228,0,9.84,0.040000000000000924,0.040000000000000924,0.040000000000000924,0.09333333333333371,0.09333333333333371,100.0,1266.7113986717322,9.17,9182.121374529479,10.260689655172413,1,0.0,240.1498499977013,0.38859199028754254,0.3886
2020-05-11,sh.601881,10.01,10.12,9.95,10.03,10.0,29996791,300753343.0,3,0.4653,1,0.3,0,9.88,0.06999999999999851,0.06999999999999851,0.06999999999999851,0.07333333333333296,0.07333333333333296,100.0,1133.2905524237226,9.17,9182.121374529479,10.256551724137932,1,0.0,120.07492499885065,0.19429599514377127,0.1943
2020-05-12,sh.601881,10.21,10.35,10.05,10.11,10.03,41758603,425353336.0,3,0.6478,1,0.7976,0,9.95,0.10000000000000142,0.10000000000000142,0.10000000000000142,0.07000000000000028,0.07000000000000028,100.0,1066.629001415497,9.17,9182.121374529479,10.251551724137931,1,0.0,60.037462499425324,0.09714799757188564,0.0971
2020-05-13,sh.601881,10.01,10.32,10.01,10.25,10.11,38083336,388355024.0,3,0.5908,1,1.3848,0,10.05,-0.040000000000000924,0.040000000000000924,0.0,0.07000000000000028,0.05666666666666664,123.52941176470644,1150.971855292112,9.17,9182.121374529479,10.241379310344827,1,0.0,30.018731249712662,0.04857399878594282,0.0486
2020-05-14,sh.601881,10.17,10.18,10.0,10.05,10.25,31797562,320504816.0,3,0.4933,1,-1.9512,0,10.01,-0.009999999999999787,0.009999999999999787,0.0,0.05000000000000071,0.033333333333333805,150.0,1325.4965797922662,9.17,9182.121374529479,10.229827586206895,1,0.0,15.009365624856331,0.02428699939297141,0.0243
2020-05-15,sh.601881,10.09,10.13,9.95,9.96,10.05,23019724,230928790.0,3,0.3571,1,-0.8955,0,10.0,-0.05000000000000071,0.05000000000000071,0.0,0.033333333333333805,0.0,inf,1325.4965797922662,9.17,9182.121374529479,10.21603448275862,1,0.0,7.5046828124281655,0.012143499696485704,0.0121
2020-05-18,sh.601881,9.97,10.06,9.87,9.9,9.96,23648165,235458561.0,3,0.3669,1,-0.6024,0,9.95,-0.08000000000000007,0.08000000000000007,0.0,0.046666666666666856,0.0,inf,1325.4965797922662,9.17,9182.121374529479,10.188965517241378,1,0.0,3.7523414062140827,0.006071749848242852,0.0061
2020-05-19,sh.601881,10.03,10.11,9.95,10.0,9.9,23121233,231613749.0,3,0.3587,1,1.0101,0,9.87,0.08000000000000007,0.08000000000000007,0.08000000000000007,0.07000000000000028,0.02666666666666669,262.50000000000085,2365.1120065792993,9.17,9182.121374529479,10.165689655172413,1,0.0,1.8761707031070414,0.003035874924121426,0.0030
